restlessness,speech_speed,eye_contact_breaks,facial_strain,multitasking,hours_of_sleep,caffeine_intake,sleep_caffeine_interaction,anxiety_score_target,topic_drift,logical_confusion,overwhelmed_by_tasks,mood_shifts,instability_symptom_count,stability_target,contradiction,timeline_inconsistency,cognitive_pauses,over_rehearsed_responses,stress_smiles,body_language_contradiction,contradiction_and_pause,integrity_score_target,observer_gut_feeling,persona
1,fast,21.5,1,1,3.0,4.0,0.8,10.0,0,1,0,0,1,Unstable,0,1,0,0,0,0,0,50.02650804903833,Bad,volatile
1,normal,11.0,1,0,4.52989550854373,5.0,0.9216492514239549,7.842199600877665,0,0,0,1,1,Stable,0,0,0,0,0,1,0,89.51611553995257,Good,anxious_honest
1,normal,12.5,1,0,5.515424744218331,3.0,1.6288561860545827,9.397893475204151,0,0,0,0,0,Unstable,1,1,0,1,1,1,0,21.013907471926988,Bad,deceptive
1,slow,9.5,1,1,4.24554911497914,4.0,1.049109822995828,8.054896565840886,0,1,0,0,1,Stable,1,0,0,1,0,1,0,15.770603248224067,Bad,deceptive
1,fast,20.0,1,1,3.6584921341710563,2.0,1.5528307113903521,8.37830474969716,0,1,0,0,1,Stable,0,0,0,0,0,0,0,64.36946384991488,Bad,anxious_honest
1,normal,3.5,0,1,6.804172634618778,2.0,2.6013908782062596,1.3458932053191508,0,0,0,0,0,Stable,0,0,0,0,0,0,0,81.24330768357657,Good,low_risk
1,fast,15.0,1,0,3.0,3.0,1.0,9.890079993201216,0,0,0,0,0,Stable,0,0,0,0,0,0,0,64.98465355127912,Good,trauma_survivor
1,normal,14.0,1,0,4.6816198630314245,2.0,1.8938732876771416,8.011545880716897,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.98265924668284,Good,anxious_honest
1,fast,23.0,1,1,3.476276791354297,6.0,0.6394681130506139,9.30617346807737,1,1,1,1,4,Unstable,0,1,0,0,0,0,0,58.96112502039324,Bad,trauma_survivor
0,slow,11.5,0,0,4.249563218290906,2.0,1.7498544060969687,9.599182485868532,1,0,0,1,2,Unstable,0,1,1,0,1,0,0,62.61825483614784,Bad,volatile
1,slow,13.0,1,1,4.475553455613792,2.0,1.8251844852045973,6.509225068078199,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,80.51072360945362,Good,anxious_honest
1,fast,15.0,1,1,5.741226177813713,4.0,1.3482452355627426,9.320402010423349,0,1,0,1,2,Unstable,0,0,0,0,0,0,0,100.0,Bad,anxious_honest
0,slow,3.5,1,0,7.668253805117846,0.0,8.668253805117846,2.25886101760627,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,79.50764827170399,Good,low_risk
1,normal,18.0,0,0,4.051404477230408,3.0,1.262851119307602,6.823023799362669,0,0,0,1,1,Stable,1,1,0,0,0,0,0,71.07439514895732,Good,anxious_honest
0,normal,2.5,0,1,7.4487172856937285,0.0,8.448717285693728,0.960558671077381,0,0,0,1,1,Stable,1,0,0,0,0,0,0,91.66078609028575,Good,low_risk
0,normal,20.0,1,1,4.710022366593717,2.0,1.9033407888645721,8.996844259279682,0,0,0,0,0,Unstable,0,0,0,0,0,1,0,90.00767150598588,Good,anxious_honest
1,fast,18.5,1,1,3.0,2.0,1.3333333333333333,7.913540102560617,0,1,1,1,3,Unstable,0,1,0,0,0,1,0,64.24456512381579,Bad,volatile
0,slow,6.5,0,0,7.9489983786655545,2.0,2.9829994595551845,2.262979109604416,0,0,0,0,0,Stable,0,0,0,0,0,1,0,91.44619390980672,Good,low_risk
0,slow,1.5,0,0,7.653102690049848,3.0,2.1632756725124622,2.038718919530142,0,0,0,0,0,Stable,0,0,0,0,0,0,0,74.52028706207624,Good,low_risk
0,fast,14.5,1,1,3.3611411304597922,3.0,1.090285282614948,10.0,1,1,1,1,4,Unstable,1,0,0,0,0,0,0,67.62518945490567,Bad,volatile
1,fast,18.0,0,0,4.410465002324357,2.0,1.803488334108119,5.9666197685569005,0,0,0,0,0,Stable,0,1,0,0,0,0,0,76.46853219947859,Good,anxious_honest
0,normal,8.5,0,0,7.826908342244067,1.0,4.413454171122034,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.17408840779821,Bad,low_risk
0,normal,2.5,1,0,6.44539190748926,1.0,3.72269595374463,1.3301717303600844,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.92926366758243,Good,low_risk
0,slow,11.5,0,0,7.433455478316271,3.0,2.108363869579068,1.836662358122123,0,0,0,0,0,Stable,0,0,0,0,0,1,0,71.90335762497699,Good,low_risk
0,normal,10.0,1,0,4.017624167688589,5.0,0.8362706946147648,9.013653731379899,1,0,0,0,1,Stable,0,0,0,0,0,0,0,88.29031203620778,Bad,anxious_honest
0,slow,10.5,1,0,4.770420337551461,4.0,1.1540840675102921,7.791121962339544,1,0,0,1,2,Unstable,1,0,1,1,1,1,1,0.0,Bad,deceptive
0,slow,6.5,1,0,6.86275031953259,2.0,2.62091677317753,2.3946227103372215,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.6201423930092,Good,low_risk
0,slow,15.5,1,0,4.445582609977254,3.0,1.3613956524943136,6.227313404116616,1,0,0,0,1,Unstable,1,1,1,1,0,1,1,6.151090329912958,Bad,deceptive
1,fast,11.0,1,0,3.9586058833987714,4.0,0.9917211766797542,8.791193545224472,0,0,0,1,1,Stable,1,0,0,0,0,0,0,89.27168177247192,Good,anxious_honest
0,normal,9.5,0,0,5.885790257927959,0.0,6.885790257927959,1.853071361399576,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
0,fast,4.5,0,0,7.799894082593118,2.0,2.9332980275310394,1.377139945189854,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.80215777612037,Good,low_risk
1,normal,11.0,1,1,3.8584506441284065,2.0,1.6194835480428023,8.845159650788247,0,1,0,0,1,Stable,0,0,0,0,0,0,0,89.473596827527,Good,anxious_honest
1,normal,10.5,0,0,5.2787970019428005,2.0,2.0929323339809334,6.305826945752222,0,0,1,1,2,Unstable,0,1,1,1,1,0,0,11.230720762632,Bad,deceptive
0,normal,2.5,0,0,6.762408534602491,1.0,3.8812042673012455,2.6987322748277016,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
0,slow,10.5,0,0,6.170781108044974,2.0,2.3902603693483244,2.2741888559291055,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.97988205844527,Good,low_risk
1,fast,12.5,1,0,5.920701257660296,3.0,1.730175314415074,7.162241336603393,0,0,0,0,0,Stable,0,1,1,1,1,0,0,19.50910982658867,Bad,deceptive
0,normal,13.0,0,0,4.403550818087852,2.0,1.8011836060292838,6.419063961074861,1,0,0,0,1,Stable,0,0,0,0,0,0,0,83.74257200055865,Good,anxious_honest
1,normal,16.0,1,0,3.3027063287654332,2.0,1.4342354429218112,7.747655056958888,0,0,0,1,1,Stable,0,1,0,0,0,0,0,93.0385735340633,Bad,anxious_honest
0,fast,16.0,1,1,4.902345930713556,4.0,1.1804691861427112,8.635174019260786,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.04977075553087,Good,anxious_honest
1,fast,18.0,0,0,4.3972323355517835,3.0,1.3493080838879459,8.185473309763376,1,0,0,1,2,Unstable,0,0,0,0,0,0,0,77.96691125513853,Bad,anxious_honest
0,slow,2.5,0,0,5.53547618916248,0.0,6.53547618916248,1.4364601535433292,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.41403834641639,Good,low_risk
1,fast,18.5,1,1,3.0,3.0,1.0,10.0,1,0,0,1,2,Unstable,0,1,1,0,0,0,0,51.695315136009484,Good,volatile
1,normal,13.5,0,1,3.391102736568374,2.0,1.4637009121894582,9.503681017369072,1,0,1,1,3,Unstable,1,1,0,0,0,0,0,50.74326561134134,Good,volatile
1,normal,14.0,1,0,5.564398633663155,5.0,1.094066438943859,10.0,0,1,0,0,1,Unstable,0,1,0,0,0,0,0,92.6931176066952,Good,anxious_honest
0,fast,8.5,0,1,4.528966893307473,4.0,1.1057933786614946,9.002026526246702,0,0,0,0,0,Stable,1,1,1,1,1,1,1,0.0,Good,deceptive
1,slow,21.5,1,1,3.0,5.0,0.6666666666666666,9.686504326399263,1,0,0,0,1,Unstable,0,0,0,0,0,0,0,70.79792569620929,Bad,volatile
1,fast,14.5,1,1,6.053358451611896,2.0,2.3511194838706317,5.5738275047141235,0,0,1,0,1,Unstable,1,1,1,1,0,0,1,0.0,Bad,deceptive
1,normal,15.5,1,0,4.095386583086128,3.0,1.273846645771532,7.908829542040815,1,1,1,0,3,Unstable,1,0,0,1,0,0,0,57.561459385828655,Good,volatile
1,fast,23.0,1,0,3.295298486938758,4.0,0.8590596973877517,10.0,1,0,0,0,1,Stable,1,0,0,0,0,0,0,86.64605140744473,Good,trauma_survivor
1,normal,15.0,1,1,4.7852268316115065,3.0,1.4463067079028766,9.05853950412229,0,0,0,1,1,Stable,0,0,0,0,0,0,0,86.49333179141166,Good,anxious_honest
1,fast,17.5,1,0,5.10919742626875,4.0,1.22183948525375,6.34270391576403,0,0,0,0,0,Unstable,1,1,1,0,1,1,1,11.163404049600521,Bad,deceptive
1,fast,19.0,1,0,3.214835131070692,4.0,0.8429670262141384,9.965406686652713,0,0,0,1,1,Stable,1,0,0,0,0,0,0,76.06561790893356,Good,trauma_survivor
1,fast,7.5,1,0,4.725894285591848,2.0,1.908631428530616,5.200032733428945,1,1,1,0,3,Unstable,0,1,1,0,0,0,0,18.995059364591263,Good,deceptive
1,normal,23.0,1,1,3.5188988966259185,3.0,1.1297247241564796,10.0,0,1,0,0,1,Stable,1,1,0,0,0,0,0,77.53943759184101,Bad,trauma_survivor
1,normal,22.0,1,1,3.0,6.0,0.5714285714285714,10.0,0,0,0,0,0,Unstable,0,1,1,0,0,0,0,75.38305112309617,Bad,trauma_survivor
1,fast,20.5,1,1,4.593743767384221,3.0,1.3984359418460552,9.168789527958051,0,0,0,1,1,Unstable,0,1,0,0,0,0,0,48.839242344424974,Good,volatile
0,slow,20.5,1,1,4.328362104611365,4.0,1.065672420922273,9.122475771390159,0,1,1,0,2,Unstable,0,1,0,0,0,0,0,54.30696418318418,Bad,volatile
1,fast,13.0,1,1,5.333589358420049,3.0,1.5833973396050123,8.278831174643889,0,0,0,0,0,Stable,0,0,0,0,0,1,0,70.94061303677796,Good,anxious_honest
1,fast,12.5,1,0,3.4349324923869284,5.0,0.7391554153978214,10.0,0,1,1,0,2,Unstable,0,0,1,0,1,1,0,61.7243486671894,Good,volatile
0,fast,5.5,0,0,7.54657043869507,1.0,4.273285219347535,1.2788397164921252,1,0,0,0,1,Stable,0,0,0,0,0,0,0,85.85066624303032,Good,low_risk
1,normal,18.5,1,0,3.491577300236108,5.0,0.748596216706018,9.135714854034012,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,64.47772643896367,Bad,volatile
1,slow,17.0,1,1,3.341395804827597,4.0,0.8682791609655194,10.0,0,0,1,0,1,Unstable,0,1,0,0,0,0,0,74.23847358881362,Bad,trauma_survivor
1,fast,18.5,1,1,5.315767158082477,3.0,1.5789417895206193,6.09603449635055,1,0,0,0,1,Stable,1,1,0,0,1,1,0,19.19504201402188,Bad,deceptive
0,normal,12.5,0,1,6.96126297163445,3.0,1.9903157429086125,3.799273714904982,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.28826401285268,Good,low_risk
0,normal,8.5,1,0,4.992030012767426,3.0,1.4980075031918565,5.814798839723423,0,0,1,0,1,Stable,1,1,0,1,1,0,0,10.666451686480027,Bad,deceptive
1,fast,18.5,0,0,4.285243786422582,5.0,0.8808739644037636,9.062968645189338,0,1,1,1,3,Unstable,1,0,0,0,0,0,0,65.7287998889083,Good,volatile
0,slow,8.5,0,1,5.128737072411658,1.0,3.064368536205829,2.017875619438521,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.1464564000426,Good,low_risk
0,normal,12.5,0,0,5.170114095915297,3.0,1.5425285239788242,6.857733980019277,0,0,1,0,1,Stable,1,1,1,1,1,1,1,0.571962739660224,Bad,deceptive
1,normal,12.0,0,0,4.721463045770306,3.0,1.4303657614425764,6.545654953669387,1,0,0,0,1,Unstable,0,0,0,0,0,0,0,81.18419312036752,Good,anxious_honest
1,fast,15.5,1,0,3.7307928738480243,4.0,0.9461585747696049,10.0,1,1,0,1,3,Unstable,0,0,0,0,0,0,0,56.322593733714626,Bad,volatile
0,normal,6.5,0,0,7.3000904917199465,1.0,4.150045245859973,1.8759044796585846,0,0,0,0,0,Stable,0,0,0,0,0,1,0,66.92676451390133,Good,low_risk
1,normal,20.0,0,1,3.596183842754805,5.0,0.766030640459134,10.0,0,0,0,0,0,Unstable,0,0,0,0,0,1,0,52.348625916138744,Bad,trauma_survivor
0,normal,14.5,0,0,5.459310487371667,5.0,1.0765517478952777,7.01507582200123,0,0,0,0,0,Stable,0,1,0,1,0,1,0,32.11619395827987,Bad,deceptive
1,fast,20.0,0,1,3.752066514568655,4.0,0.950413302913731,9.606708436437936,0,0,0,0,0,Stable,1,0,0,0,0,0,0,84.75401959215276,Good,anxious_honest
1,fast,10.0,1,0,5.389417511601765,4.0,1.277883502320353,7.525404032090503,0,0,0,1,1,Stable,1,0,0,0,0,0,0,73.75661781877125,Good,anxious_honest
0,slow,4.5,1,0,6.797296335386087,0.0,7.797296335386087,2.659516195831035,0,0,0,0,0,Stable,0,0,0,0,0,0,0,75.98595266568094,Bad,low_risk
0,normal,9.0,0,1,3.532645992843622,5.0,0.7554409988072703,9.09958524955707,0,0,0,0,0,Unstable,0,0,0,0,0,1,0,93.72783222095572,Good,anxious_honest
0,slow,7.5,0,0,8.462092361284245,3.0,2.3655230903210613,4.605089661363024,1,0,0,0,1,Stable,0,0,0,0,0,0,0,80.26489327730826,Good,low_risk
0,normal,9.5,0,1,7.105656625484033,3.0,2.0264141563710085,1.4744901062365012,0,0,0,0,0,Stable,1,0,0,0,0,0,0,87.6838942047231,Good,low_risk
1,fast,19.5,1,0,3.3886889153604853,3.0,1.0971722288401213,7.26397391568087,1,1,1,1,4,Unstable,0,0,0,1,0,1,0,51.58745547335282,Bad,volatile
0,normal,11.0,1,1,5.126025840634158,2.0,2.0420086135447195,8.663803074405896,0,0,0,0,0,Stable,0,0,0,0,0,0,0,69.97436369757143,Bad,anxious_honest
1,fast,20.0,0,0,5.099896700247374,4.0,1.2199793400494747,8.794384535749376,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.7228435177193,Good,anxious_honest
1,normal,17.5,1,1,4.940906255676,3.0,1.485226563919,9.280590473980867,1,0,1,0,2,Unstable,1,1,0,0,0,1,0,63.300028758913115,Bad,volatile
1,normal,17.5,1,0,5.101827466234961,5.0,1.0169712443724934,8.184602883330484,0,0,0,0,0,Stable,1,1,1,0,1,1,1,0.0,Bad,deceptive
1,normal,16.5,1,1,3.158894652105317,4.0,0.8317789304210634,9.320365052157221,1,1,1,0,3,Unstable,1,0,0,1,0,0,0,59.29945031772842,Bad,volatile
0,fast,18.0,0,0,4.237877389742281,4.0,1.0475754779484563,9.264653313679297,0,0,0,0,0,Stable,0,0,0,0,0,0,0,92.66096076314933,Good,anxious_honest
1,normal,11.0,1,1,4.348551639904604,2.0,1.7828505466348679,6.539454685819043,0,0,0,0,0,Stable,0,0,0,0,0,0,0,76.63605426146063,Bad,anxious_honest
0,normal,17.0,1,0,3.601019257005057,4.0,0.9202038514010115,7.998039406351005,0,0,0,0,0,Stable,0,0,0,0,0,0,0,77.66336723363811,Bad,anxious_honest
0,slow,14.5,0,1,5.0319855473840995,2.0,2.010661849128033,4.655232079296248,0,0,1,0,1,Stable,1,1,0,1,1,0,0,15.527243423160481,Bad,deceptive
1,fast,9.0,0,1,4.294059532045331,5.0,0.8823432553408885,8.978435025367268,0,0,0,0,0,Stable,0,1,0,0,0,1,0,92.72239491771121,Good,anxious_honest
1,fast,12.5,1,0,6.428964800072653,3.0,1.8572412000181633,6.45036625928396,0,0,0,0,0,Stable,1,1,0,1,1,1,0,22.137792080095995,Bad,deceptive
1,fast,9.0,1,1,4.945942001969095,2.0,1.9819806673230316,8.112865185458867,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.29190181697064,Bad,anxious_honest
1,normal,10.5,0,0,3.9007260023267305,2.0,1.63357533410891,5.763211912519177,1,0,0,1,2,Unstable,1,1,1,0,1,1,1,0.0,Bad,deceptive
0,normal,7.5,1,0,4.092487571703032,2.0,1.697495857234344,6.835324935270644,1,0,1,0,2,Unstable,0,1,1,1,1,1,0,5.3120130881996594,Bad,deceptive
1,normal,11.5,0,0,3.5802084085126182,2.0,1.5267361361708727,9.323163545623206,0,0,1,1,2,Unstable,1,1,0,0,1,0,0,75.52889180404819,Bad,volatile
0,fast,13.5,0,0,5.0369429792101865,4.0,1.2073885958420374,7.638116525905122,1,1,0,0,2,Unstable,1,0,1,1,1,1,1,0.0,Good,deceptive
0,normal,10.5,1,0,7.265194695252106,3.0,2.0662986738130265,2.758152972508197,0,0,0,0,0,Stable,0,0,0,0,0,1,0,78.44916147093167,Good,low_risk
1,normal,18.0,1,0,4.187647377702389,5.0,0.8646078962837315,7.776592761643549,0,0,0,1,1,Stable,0,0,0,0,0,0,0,85.18940045064214,Good,anxious_honest
0,fast,12.5,1,0,3.8389057299249223,4.0,0.9677811459849845,10.0,1,1,0,0,2,Unstable,0,0,0,0,0,0,0,65.61412198590112,Bad,volatile
0,normal,12.0,1,1,4.6708663284043235,2.0,1.8902887761347744,7.162524430479939,1,0,0,0,1,Unstable,0,0,0,0,0,0,0,92.40848054021251,Good,anxious_honest
1,normal,13.0,1,0,3.8977984838907647,2.0,1.6325994946302549,8.622050250345751,0,0,0,1,1,Stable,0,0,0,0,0,1,0,81.77741921165226,Bad,anxious_honest
1,normal,3.5,1,1,7.9632603503425266,0.0,8.963260350342527,2.2205380049027714,0,0,0,0,0,Stable,0,1,0,0,0,0,0,75.01246956836306,Good,low_risk
1,fast,13.0,1,1,3.585594205948434,3.0,1.1463985514871085,8.586302128856543,0,0,1,0,1,Stable,0,0,0,0,0,0,0,91.78933237574407,Good,anxious_honest
0,normal,12.5,0,0,7.730588732084457,1.0,4.365294366042228,1.3992962392882744,0,0,0,0,0,Stable,0,0,0,0,0,0,0,94.06089458354597,Good,low_risk
1,fast,15.0,1,0,3.512517077463163,4.0,0.9025034154926326,6.474473135397863,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.60177529025832,Good,anxious_honest
0,normal,18.5,1,0,4.2496076225131585,2.0,1.7498692075043862,8.047559367014294,1,0,0,0,1,Stable,1,0,1,0,1,0,1,7.500048293165579,Good,deceptive
1,fast,9.0,1,0,3.870065725992383,2.0,1.623355241997461,8.030266971666597,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.39494070214643,Good,anxious_honest
1,fast,19.0,1,1,5.2476135922981335,3.0,1.5619033980745334,7.189340169782987,0,0,0,0,0,Stable,0,0,0,0,0,0,0,82.00990280025785,Bad,anxious_honest
1,slow,11.5,1,0,3.0,2.0,1.3333333333333333,9.046518190247134,0,1,0,1,2,Unstable,1,0,0,0,0,1,0,51.192904591459104,Good,volatile
0,normal,11.5,0,0,8.020223517036339,1.0,4.510111758518169,0.403051657705799,0,0,0,0,0,Stable,0,0,0,0,0,1,0,98.65553647792679,Good,low_risk
0,slow,4.5,0,0,7.218018992037274,1.0,4.109009496018637,1.4229710816858505,0,0,0,0,0,Stable,1,0,0,0,0,0,0,82.77311233961848,Good,low_risk
1,normal,14.5,1,1,3.601124473825543,2.0,1.5337081579418477,9.632106240535208,0,1,1,0,2,Unstable,0,0,1,0,0,1,0,65.41107604486211,Bad,volatile
1,fast,10.5,0,1,5.254034205615207,3.0,1.5635085514038018,6.254388409123033,1,0,0,0,1,Stable,1,1,1,1,1,1,1,7.64695835655926,Bad,deceptive
1,fast,11.5,1,1,4.155636678131426,4.0,1.0311273356262851,9.770523754267444,1,1,1,1,4,Unstable,0,0,0,0,1,1,0,74.96892660092328,Bad,volatile
0,fast,15.5,1,1,6.803148733035393,5.0,1.3005247888392322,8.454358795739175,0,0,0,1,1,Stable,1,0,1,1,0,1,1,0.0,Bad,deceptive
1,normal,18.5,0,0,5.500964449305796,5.0,1.0834940748842994,7.6111294268423135,0,0,0,1,1,Stable,1,1,1,0,0,1,1,1.263834981642079,Bad,deceptive
0,normal,12.5,0,0,7.952115193368891,1.0,4.476057596684445,1.4026287445430905,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.22497980705704,Good,low_risk
0,slow,11.5,0,0,6.615003241119465,0.0,7.615003241119465,0.37468221990537653,0,0,0,0,0,Stable,1,0,0,0,0,0,0,96.5753718593272,Good,low_risk
1,fast,12.0,1,1,4.35922483262556,2.0,1.7864082775418533,6.3230687982169655,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.47381367389008,Good,anxious_honest
1,fast,9.5,1,0,4.654403336223724,4.0,1.1308806672447447,8.752629205603611,1,1,0,0,2,Unstable,1,0,1,0,1,1,1,1.119670095647914,Bad,deceptive
0,normal,15.0,1,1,3.642559924654935,4.0,0.9285119849309871,8.094312459267844,0,0,0,0,0,Stable,0,1,0,0,0,0,0,91.0531397208555,Good,anxious_honest
1,fast,7.5,0,0,4.978526937087265,5.0,0.9964211561812109,9.087873135147413,1,0,0,0,1,Unstable,1,0,1,0,0,1,1,0.0,Bad,deceptive
0,slow,2.5,0,0,7.396114444279177,3.0,2.0990286110697944,2.155713233371707,0,0,0,0,0,Stable,0,0,0,0,0,1,0,92.21352639464016,Good,low_risk
1,normal,13.5,1,1,3.560675340774031,2.0,1.5202251135913436,7.030482256914141,0,0,0,0,0,Stable,1,0,1,0,1,1,1,0.0,Bad,deceptive
1,fast,19.0,1,1,3.0,4.0,0.8,10.0,0,0,0,1,1,Unstable,0,0,1,0,0,0,0,74.57397455400827,Bad,trauma_survivor
1,normal,13.0,1,1,3.143333290616145,6.0,0.5919047558023064,10.0,1,0,0,0,1,Stable,0,0,0,0,0,0,0,72.06525343931146,Bad,trauma_survivor
1,fast,19.0,1,0,4.86059937465336,3.0,1.46514984366334,6.643575462265677,1,1,0,0,2,Unstable,0,0,0,0,0,1,0,81.17684932786563,Good,anxious_honest
0,normal,18.0,1,0,4.560538947713978,4.0,1.1121077895427955,8.74122047584773,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,72.24230076365744,Good,anxious_honest
0,normal,11.5,0,1,8.757511855664513,0.0,9.757511855664513,3.3799876297061013,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.0836808706393,Bad,low_risk
1,fast,16.5,1,1,5.059145880140726,5.0,1.009857646690121,6.17416715628838,0,0,0,0,0,Stable,0,1,0,1,1,1,0,22.036882777862967,Bad,deceptive
0,slow,18.5,1,0,5.1046546186040835,5.0,1.017442436434014,7.837199694527288,0,0,0,1,1,Unstable,1,1,0,0,1,1,0,27.530986341167687,Bad,deceptive
0,fast,12.5,0,0,8.027683430318419,2.0,3.0092278101061396,2.241708199000039,0,0,0,1,1,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,normal,20.0,1,0,3.0,4.0,0.8,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,92.6300165246864,Good,anxious_honest
0,slow,7.5,0,1,6.116196009671225,0.0,7.116196009671225,1.6818501238823007,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.64737675245084,Good,low_risk
1,normal,16.5,1,0,4.7480943376894675,4.0,1.1496188675378936,8.909221595139176,0,1,0,0,1,Stable,1,0,0,1,0,0,0,63.776324780275154,Bad,volatile
1,slow,9.5,0,1,5.132642109800637,2.0,2.0442140366002124,8.003322739669757,0,1,0,0,1,Unstable,1,1,1,1,0,1,1,0.0,Bad,deceptive
1,slow,11.0,1,0,3.2494362690199035,2.0,1.416478756339968,8.567616033985582,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.53159240339481,Good,anxious_honest
1,normal,15.0,1,1,4.09457934876372,5.0,0.8490965581272866,9.774042165373466,0,0,1,0,1,Stable,0,0,0,0,0,0,0,73.438138067747,Good,trauma_survivor
0,normal,5.5,0,0,7.839661076050135,3.0,2.2099152690125337,1.2051891038614242,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.13960891471119,Good,low_risk
1,normal,12.5,1,1,3.1343182304488,5.0,0.6890530384081334,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,69.86108777533373,Good,volatile
0,normal,3.5,0,0,8.449586990859158,3.0,2.3623967477147896,1.7017354417108312,0,0,0,0,0,Stable,0,0,0,0,0,0,0,82.65498413266741,Good,low_risk
1,normal,14.5,1,1,5.429497730111876,5.0,1.071582955018646,5.091648922472217,0,1,0,0,1,Stable,0,1,1,0,0,1,0,23.532618534198896,Good,deceptive
0,fast,18.5,1,0,3.1836633053415317,3.0,1.045915826335383,9.786685477494542,0,0,1,1,2,Unstable,0,0,0,0,0,0,0,53.55392229373197,Bad,volatile
0,fast,19.0,1,1,4.02061277386023,5.0,0.8367687956433717,9.182581933183167,0,0,0,0,0,Stable,1,0,0,0,0,0,0,85.81763607536364,Good,anxious_honest
1,slow,13.5,0,0,4.7555489642857305,2.0,1.9185163214285768,7.453810147582306,1,0,1,1,3,Unstable,1,1,1,0,0,1,1,4.984898645601416,Bad,deceptive
1,normal,13.5,0,1,5.214170967862219,5.0,1.0356951613103698,6.666072521704046,0,1,0,1,2,Unstable,1,0,0,1,1,0,0,6.864357216362524,Bad,deceptive
0,fast,15.0,0,0,4.654177388010347,5.0,0.9423628980017246,8.733585107539259,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.9533741034809,Good,anxious_honest
0,slow,3.5,0,0,7.073818386185105,0.0,8.073818386185106,1.1553156932880462,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
0,slow,11.5,0,1,7.437627491206803,2.0,2.8125424970689346,2.519593809747278,0,0,0,0,0,Stable,0,0,0,0,0,0,0,96.86616344145497,Good,low_risk
0,normal,2.5,1,0,5.634864921293014,3.0,1.6587162303232534,1.2608096041701393,0,0,0,0,0,Stable,0,0,0,0,0,0,0,96.99341533790658,Good,low_risk
1,slow,20.0,1,1,3.711872976590879,5.0,0.7853121627651465,9.03053365869352,0,0,1,0,1,Stable,0,0,1,0,0,1,0,74.62230768666981,Good,anxious_honest
0,slow,10.5,0,0,7.9316348340425735,2.0,2.977211611347524,1.1354243240212352,0,0,0,0,0,Stable,1,0,0,0,0,0,0,100.0,Good,low_risk
0,normal,14.0,1,0,4.571839211983443,2.0,1.8572797373278143,7.323859507531,0,1,0,0,1,Stable,1,0,0,0,0,1,0,79.29112719169937,Good,anxious_honest
1,normal,15.0,1,0,4.4587940222541675,6.0,0.7798277174648811,10.0,1,0,1,0,2,Unstable,0,0,0,0,1,0,0,72.29141864128141,Good,trauma_survivor
1,slow,18.5,0,0,6.057256074519257,2.0,2.352418691506419,7.19053464007521,0,0,1,0,1,Unstable,1,1,0,1,1,1,0,25.43719932942856,Bad,deceptive
1,fast,16.0,0,0,3.7644342498049985,3.0,1.1911085624512496,10.0,1,0,0,0,1,Unstable,1,0,0,0,0,0,0,89.80236034007706,Bad,trauma_survivor
1,normal,17.0,0,0,4.716932152822545,3.0,1.4292330382056362,8.267163967983482,1,0,0,0,1,Stable,0,0,1,0,0,1,0,88.21912935222565,Bad,anxious_honest
1,slow,16.5,0,1,5.906678394882634,5.0,1.1511130658137723,5.736658967214215,0,1,0,0,1,Unstable,0,0,0,1,0,1,0,24.873506866158237,Bad,deceptive
0,normal,10.5,0,0,7.892634678569092,2.0,2.9642115595230307,1.3505753741604178,0,0,0,0,0,Stable,0,0,0,0,0,0,0,97.1114552498821,Good,low_risk
